booster,colsample_bytree,eta,eval_metric,improve10,improve15,improve5,lamda,learning_rate,max_depth,objective,scale_pos_weight,seed,value-mean10,value-mean15,value-mean5
gbtree,0.7,0.01,auc,-2.17917465327,-1.33877774978,-1.88836352959,0.6,0.1,6,binary:logistic,18.92543859649123,2,6.513,7.404,7.644
gbtree,0.7,0.01,auc,-2.17917465327,-1.33877774978,-1.88836352959,0.8,0.1,6,binary:logistic,18.92543859649123,2,6.513,7.404,7.644
gbtree,0.7,0.01,auc,-2.17917465327,-1.33877774978,-1.88836352959,1,0.1,6,binary:logistic,18.92543859649123,2,6.513,7.404,7.644
gbtree,0.7,0.1,auc,0.62470091494,-0.251845040987,-0.491115767991,0.2,0.05,6,binary:logistic,18.92543859649123,2,8.986,7.91266666667,8.586
gbtree,0.7,0.1,auc,0.62470091494,-0.251845040987,-0.491115767991,0.4,0.05,6,binary:logistic,18.92543859649123,2,8.986,7.91266666667,8.586
gbtree,0.7,0.1,auc,0.62470091494,-0.251845040987,-0.491115767991,0.6,0.05,6,binary:logistic,18.92543859649123,2,8.986,7.91266666667,8.586
gbtree,0.7,0.1,auc,0.62470091494,-0.251845040987,-0.491115767991,0.8,0.05,6,binary:logistic,18.92543859649123,2,8.986,7.91266666667,8.586
gbtree,0.7,0.1,auc,0.62470091494,-0.251845040987,-0.491115767991,1,0.05,6,binary:logistic,18.92543859649123,2,8.986,7.91266666667,8.586
gbtree,0.7,0.1,auc,-2.17917465327,-1.33877774978,-1.88836352959,0.2,0.1,6,binary:logistic,18.92543859649123,2,6.513,7.404,7.644
gbtree,0.7,0.1,auc,-2.17917465327,-1.33877774978,-1.88836352959,0.4,0.1,6,binary:logistic,18.92543859649123,2,6.513,7.404,7.644
gbtree,0.7,0.1,auc,-2.17917465327,-1.33877774978,-1.88836352959,0.6,0.1,6,binary:logistic,18.92543859649123,2,6.513,7.404,7.644
gbtree,0.7,0.1,auc,-2.17917465327,-1.33877774978,-1.88836352959,0.8,0.1,6,binary:logistic,18.92543859649123,2,6.513,7.404,7.644
gbtree,0.7,0.1,auc,-2.17917465327,-1.33877774978,-1.88836352959,1,0.1,6,binary:logistic,18.92543859649123,2,6.513,7.404,7.644
gbtree,0.7,0.001,auc,-1.62526343305,-0.519888562894,-1.07024532474,0.2,0.05,4,binary:logistic,18.92543859649123,3,7.592,8.61133333333,9.596
gbtree,0.7,0.001,auc,-1.62526343305,-0.519888562894,-1.07024532474,0.4,0.05,4,binary:logistic,18.92543859649123,3,7.592,8.61133333333,9.596
gbtree,0.7,0.001,auc,-1.62526343305,-0.519888562894,-1.07024532474,0.6,0.05,4,binary:logistic,18.92543859649123,3,7.592,8.61133333333,9.596
gbtree,0.7,0.001,auc,-1.62526343305,-0.519888562894,-1.07024532474,0.8,0.05,4,binary:logistic,18.92543859649123,3,7.592,8.61133333333,9.596
gbtree,0.7,0.001,auc,-1.62526343305,-0.519888562894,-1.07024532474,1,0.05,4,binary:logistic,18.92543859649123,3,7.592,8.61133333333,9.596
gbtree,0.7,0.001,auc,-0.999328162884,0.0866389230797,-1.02591760904,0.2,0.1,4,binary:logistic,18.92543859649123,3,7.351,7.582,8.34
gbtree,0.7,0.001,auc,-0.999328162884,0.0866389230797,-1.02591760904,0.4,0.1,4,binary:logistic,18.92543859649123,3,7.351,7.582,8.34
gbtree,0.7,0.001,auc,-0.999328162884,0.0866389230797,-1.02591760904,0.6,0.1,4,binary:logistic,18.92543859649123,3,7.351,7.582,8.34
gbtree,0.7,0.001,auc,-0.999328162884,0.0866389230797,-1.02591760904,0.8,0.1,4,binary:logistic,18.92543859649123,3,7.351,7.582,8.34
gbtree,0.7,0.001,auc,-0.999328162884,0.0866389230797,-1.02591760904,1,0.1,4,binary:logistic,18.92543859649123,3,7.351,7.582,8.34
gbtree,0.7,0.01,auc,-1.62526343305,-0.519888562894,-1.07024532474,0.2,0.05,4,binary:logistic,18.92543859649123,3,7.592,8.61133333333,9.596
gbtree,0.7,0.01,auc,-1.62526343305,-0.519888562894,-1.07024532474,0.4,0.05,4,binary:logistic,18.92543859649123,3,7.592,8.61133333333,9.596
gbtree,0.7,0.01,auc,-1.62526343305,-0.519888562894,-1.07024532474,0.6,0.05,4,binary:logistic,18.92543859649123,3,7.592,8.61133333333,9.596
gbtree,0.7,0.01,auc,-1.62526343305,-0.519888562894,-1.07024532474,0.8,0.05,4,binary:logistic,18.92543859649123,3,7.592,8.61133333333,9.596
gbtree,0.7,0.01,auc,-1.62526343305,-0.519888562894,-1.07024532474,1,0.05,4,binary:logistic,18.92543859649123,3,7.592,8.61133333333,9.596
gbtree,0.7,0.01,auc,-0.999328162884,0.0866389230797,-1.02591760904,0.2,0.1,4,binary:logistic,18.92543859649123,3,7.351,7.582,8.34
gbtree,0.7,0.01,auc,-0.999328162884,0.0866389230797,-1.02591760904,0.4,0.1,4,binary:logistic,18.92543859649123,3,7.351,7.582,8.34
gbtree,0.7,0.01,auc,-0.999328162884,0.0866389230797,-1.02591760904,0.6,0.1,4,binary:logistic,18.92543859649123,3,7.351,7.582,8.34
gbtree,0.7,0.01,auc,-0.999328162884,0.0866389230797,-1.02591760904,0.8,0.1,4,binary:logistic,18.92543859649123,3,7.351,7.582,8.34
gbtree,0.7,0.01,auc,-0.999328162884,0.0866389230797,-1.02591760904,1,0.1,4,binary:logistic,18.92543859649123,3,7.351,7.582,8.34
gbtree,0.7,0.1,auc,-1.62526343305,-0.519888562894,-1.07024532474,0.2,0.05,4,binary:logistic,18.92543859649123,3,7.592,8.61133333333,9.596
gbtree,0.7,0.1,auc,-1.62526343305,-0.519888562894,-1.07024532474,0.4,0.05,4,binary:logistic,18.92543859649123,3,7.592,8.61133333333,9.596
gbtree,0.7,0.1,auc,-1.62526343305,-0.519888562894,-1.07024532474,0.6,0.05,4,binary:logistic,18.92543859649123,3,7.592,8.61133333333,9.596
gbtree,0.7,0.1,auc,-1.62526343305,-0.519888562894,-1.07024532474,0.8,0.05,4,binary:logistic,18.92543859649123,3,7.592,8.61133333333,9.596
gbtree,0.7,0.1,auc,-1.62526343305,-0.519888562894,-1.07024532474,1,0.05,4,binary:logistic,18.92543859649123,3,7.592,8.61133333333,9.596
gbtree,0.7,0.1,auc,-0.999328162884,0.0866389230797,-1.02591760904,0.2,0.1,4,binary:logistic,18.92543859649123,3,7.351,7.582,8.34
gbtree,0.7,0.1,auc,-0.999328162884,0.0866389230797,-1.02591760904,0.4,0.1,4,binary:logistic,18.92543859649123,3,7.351,7.582,8.34
gbtree,0.7,0.1,auc,-0.999328162884,0.0866389230797,-1.02591760904,0.6,0.1,4,binary:logistic,18.92543859649123,3,7.351,7.582,8.34
gbtree,0.7,0.1,auc,-0.999328162884,0.0866389230797,-1.02591760904,0.8,0.1,4,binary:logistic,18.92543859649123,3,7.351,7.582,8.34
gbtree,0.7,0.1,auc,-0.999328162884,0.0866389230797,-1.02591760904,1,0.1,4,binary:logistic,18.92543859649123,3,7.351,7.582,8.34
gbtree,0.7,0.001,auc,-0.439816598863,-0.150294937573,-1.91409633333,0.2,0.05,5,binary:logistic,18.92543859649123,3,8.535,7.90333333333,7.852
gbtree,0.7,0.001,auc,-0.439816598863,-0.150294937573,-1.91409633333,0.4,0.05,5,binary:logistic,18.92543859649123,3,8.535,7.90333333333,7.852
gbtree,0.7,0.001,auc,-0.439816598863,-0.150294937573,-1.91409633333,0.6,0.05,5,binary:logistic,18.92543859649123,3,8.535,7.90333333333,7.852
gbtree,0.7,0.001,auc,-0.439816598863,-0.150294937573,-1.91409633333,0.8,0.05,5,binary:logistic,18.92543859649123,3,8.535,7.90333333333,7.852
gbtree,0.7,0.001,auc,-0.439816598863,-0.150294937573,-1.91409633333,1,0.05,5,binary:logistic,18.92543859649123,3,8.535,7.90333333333,7.852
gbtree,0.7,0.001,auc,-1.13944423957,-1.13245307578,-0.116392613416,0.2,0.1,5,binary:logistic,18.92543859649123,3,7.199,7.466,8.854
gbtree,0.7,0.001,auc,-1.13944423957,-1.13245307578,-0.116392613416,0.4,0.1,5,binary:logistic,18.92543859649123,3,7.199,7.466,8.854
gbtree,0.7,0.001,auc,-1.13944423957,-1.13245307578,-0.116392613416,0.6,0.1,5,binary:logistic,18.92543859649123,3,7.199,7.466,8.854
gbtree,0.7,0.001,auc,-1.13944423957,-1.13245307578,-0.116392613416,0.8,0.1,5,binary:logistic,18.92543859649123,3,7.199,7.466,8.854
gbtree,0.7,0.001,auc,-1.13944423957,-1.13245307578,-0.116392613416,1,0.1,5,binary:logistic,18.92543859649123,3,7.199,7.466,8.854
gbtree,0.7,0.01,auc,-0.439816598863,-0.150294937573,-1.91409633333,0.2,0.05,5,binary:logistic,18.92543859649123,3,8.535,7.90333333333,7.852
gbtree,0.7,0.01,auc,-0.439816598863,-0.150294937573,-1.91409633333,0.4,0.05,5,binary:logistic,18.92543859649123,3,8.535,7.90333333333,7.852
gbtree,0.7,0.01,auc,-0.439816598863,-0.150294937573,-1.91409633333,0.6,0.05,5,binary:logistic,18.92543859649123,3,8.535,7.90333333333,7.852
gbtree,0.7,0.01,auc,-0.439816598863,-0.150294937573,-1.91409633333,0.8,0.05,5,binary:logistic,18.92543859649123,3,8.535,7.90333333333,7.852
gbtree,0.7,0.01,auc,-0.439816598863,-0.150294937573,-1.91409633333,1,0.05,5,binary:logistic,18.92543859649123,3,8.535,7.90333333333,7.852
gbtree,0.7,0.01,auc,-1.13944423957,-1.13245307578,-0.116392613416,0.2,0.1,5,binary:logistic,18.92543859649123,3,7.199,7.466,8.854
gbtree,0.7,0.01,auc,-1.13944423957,-1.13245307578,-0.116392613416,0.4,0.1,5,binary:logistic,18.92543859649123,3,7.199,7.466,8.854
gbtree,0.7,0.01,auc,-1.13944423957,-1.13245307578,-0.116392613416,0.6,0.1,5,binary:logistic,18.92543859649123,3,7.199,7.466,8.854
gbtree,0.7,0.01,auc,-1.13944423957,-1.13245307578,-0.116392613416,0.8,0.1,5,binary:logistic,18.92543859649123,3,7.199,7.466,8.854
gbtree,0.7,0.01,auc,-1.13944423957,-1.13245307578,-0.116392613416,1,0.1,5,binary:logistic,18.92543859649123,3,7.199,7.466,8.854
gbtree,0.7,0.1,auc,-0.439816598863,-0.150294937573,-1.91409633333,0.2,0.05,5,binary:logistic,18.92543859649123,3,8.535,7.90333333333,7.852
gbtree,0.7,0.1,auc,-0.439816598863,-0.150294937573,-1.91409633333,0.4,0.05,5,binary:logistic,18.92543859649123,3,8.535,7.90333333333,7.852
gbtree,0.7,0.1,auc,-0.439816598863,-0.150294937573,-1.91409633333,0.6,0.05,5,binary:logistic,18.92543859649123,3,8.535,7.90333333333,7.852
gbtree,0.7,0.1,auc,-0.439816598863,-0.150294937573,-1.91409633333,0.8,0.05,5,binary:logistic,18.92543859649123,3,8.535,7.90333333333,7.852
gbtree,0.7,0.1,auc,-0.439816598863,-0.150294937573,-1.91409633333,1,0.05,5,binary:logistic,18.92543859649123,3,8.535,7.90333333333,7.852
gbtree,0.7,0.1,auc,-1.13944423957,-1.13245307578,-0.116392613416,0.2,0.1,5,binary:logistic,18.92543859649123,3,7.199,7.466,8.854
gbtree,0.7,0.1,auc,-1.13944423957,-1.13245307578,-0.116392613416,0.4,0.1,5,binary:logistic,18.92543859649123,3,7.199,7.466,8.854
gbtree,0.7,0.1,auc,-1.13944423957,-1.13245307578,-0.116392613416,0.6,0.1,5,binary:logistic,18.92543859649123,3,7.199,7.466,8.854
gbtree,0.7,0.1,auc,-1.13944423957,-1.13245307578,-0.116392613416,0.8,0.1,5,binary:logistic,18.92543859649123,3,7.199,7.466,8.854
gbtree,0.7,0.1,auc,-1.13944423957,-1.13245307578,-0.116392613416,1,0.1,5,binary:logistic,18.92543859649123,3,7.199,7.466,8.854
gbtree,0.7,0.001,auc,0.231884523062,-0.414612908156,-2.15366211361,0.2,0.05,6,binary:logistic,18.92543859649123,3,7.797,7.24666666667,7.434
gbtree,0.7,0.001,auc,0.231884523062,-0.414612908156,-2.15366211361,0.4,0.05,6,binary:logistic,18.92543859649123,3,7.797,7.24666666667,7.434
gbtree,0.7,0.001,auc,0.231884523062,-0.414612908156,-2.15366211361,0.6,0.05,6,binary:logistic,18.92543859649123,3,7.797,7.24666666667,7.434
gbtree,0.7,0.001,auc,0.231884523062,-0.414612908156,-2.15366211361,0.8,0.05,6,binary:logistic,18.92543859649123,3,7.797,7.24666666667,7.434
gbtree,0.7,0.001,auc,0.231884523062,-0.414612908156,-2.15366211361,1,0.05,6,binary:logistic,18.92543859649123,3,7.797,7.24666666667,7.434
gbtree,0.7,0.001,auc,-1.01382543996,-1.06998056714,-0.491115767991,0.2,0.1,6,binary:logistic,18.92543859649123,3,8.23,8.12,8.586
gbtree,0.7,0.001,auc,-1.01382543996,-1.06998056714,-0.491115767991,0.4,0.1,6,binary:logistic,18.92543859649123,3,8.23,8.12,8.586
gbtree,0.7,0.001,auc,-1.01382543996,-1.06998056714,-0.491115767991,0.6,0.1,6,binary:logistic,18.92543859649123,3,8.23,8.12,8.586
gbtree,0.7,0.001,auc,-1.01382543996,-1.06998056714,-0.491115767991,0.8,0.1,6,binary:logistic,18.92543859649123,3,8.23,8.12,8.586
gbtree,0.7,0.001,auc,-1.01382543996,-1.06998056714,-0.491115767991,1,0.1,6,binary:logistic,18.92543859649123,3,8.23,8.12,8.586
gbtree,0.7,0.01,auc,0.231884523062,-0.414612908156,-2.15366211361,0.2,0.05,6,binary:logistic,18.92543859649123,3,7.797,7.24666666667,7.434
gbtree,0.7,0.01,auc,0.231884523062,-0.414612908156,-2.15366211361,0.4,0.05,6,binary:logistic,18.92543859649123,3,7.797,7.24666666667,7.434
gbtree,0.7,0.01,auc,0.231884523062,-0.414612908156,-2.15366211361,0.6,0.05,6,binary:logistic,18.92543859649123,3,7.797,7.24666666667,7.434
gbtree,0.7,0.01,auc,0.231884523062,-0.414612908156,-2.15366211361,0.8,0.05,6,binary:logistic,18.92543859649123,3,7.797,7.24666666667,7.434
gbtree,0.7,0.01,auc,0.231884523062,-0.414612908156,-2.15366211361,1,0.05,6,binary:logistic,18.92543859649123,3,7.797,7.24666666667,7.434
gbtree,0.7,0.01,auc,-1.01382543996,-1.06998056714,-0.491115767991,0.2,0.1,6,binary:logistic,18.92543859649123,3,8.23,8.12,8.586
gbtree,0.7,0.01,auc,-1.01382543996,-1.06998056714,-0.491115767991,0.4,0.1,6,binary:logistic,18.92543859649123,3,8.23,8.12,8.586
gbtree,0.7,0.01,auc,-1.01382543996,-1.06998056714,-0.491115767991,0.6,0.1,6,binary:logistic,18.92543859649123,3,8.23,8.12,8.586
gbtree,0.7,0.01,auc,-1.01382543996,-1.06998056714,-0.491115767991,0.8,0.1,6,binary:logistic,18.92543859649123,3,8.23,8.12,8.586
gbtree,0.7,0.01,auc,-1.01382543996,-1.06998056714,-0.491115767991,1,0.1,6,binary:logistic,18.92543859649123,3,8.23,8.12,8.586
gbtree,0.7,0.1,auc,0.231884523062,-0.414612908156,-2.15366211361,0.2,0.05,6,binary:logistic,18.92543859649123,3,7.797,7.24666666667,7.434
gbtree,0.7,0.1,auc,0.231884523062,-0.414612908156,-2.15366211361,0.4,0.05,6,binary:logistic,18.92543859649123,3,7.797,7.24666666667,7.434
gbtree,0.7,0.1,auc,0.231884523062,-0.414612908156,-2.15366211361,0.6,0.05,6,binary:logistic,18.92543859649123,3,7.797,7.24666666667,7.434
gbtree,0.7,0.1,auc,0.231884523062,-0.414612908156,-2.15366211361,0.8,0.05,6,binary:logistic,18.92543859649123,3,7.797,7.24666666667,7.434
gbtree,0.7,0.1,auc,0.231884523062,-0.414612908156,-2.15366211361,1,0.05,6,binary:logistic,18.92543859649123,3,7.797,7.24666666667,7.434
gbtree,0.7,0.1,auc,-1.01382543996,-1.06998056714,-0.491115767991,0.2,0.1,6,binary:logistic,18.92543859649123,3,8.23,8.12,8.586
gbtree,0.7,0.1,auc,-1.01382543996,-1.06998056714,-0.491115767991,0.4,0.1,6,binary:logistic,18.92543859649123,3,8.23,8.12,8.586
gbtree,0.7,0.1,auc,-1.01382543996,-1.06998056714,-0.491115767991,0.6,0.1,6,binary:logistic,18.92543859649123,3,8.23,8.12,8.586
gbtree,0.7,0.1,auc,-1.01382543996,-1.06998056714,-0.491115767991,0.8,0.1,6,binary:logistic,18.92543859649123,3,8.23,8.12,8.586
gbtree,0.7,0.1,auc,-1.01382543996,-1.06998056714,-0.491115767991,1,0.1,6,binary:logistic,18.92543859649123,3,8.23,8.12,8.586
gbtree,0.7,0.001,auc,-1.40062823168,0.0101395316086,-2.39941622842,0.2,0.05,4,binary:logistic,18.92543859649123,4,7.864,8.02666666667,7.152
gbtree,0.7,0.001,auc,-1.40062823168,0.0101395316086,-2.39941622842,0.4,0.05,4,binary:logistic,18.92543859649123,4,7.864,8.02666666667,7.152
gbtree,0.7,0.001,auc,-1.40062823168,0.0101395316086,-2.39941622842,0.6,0.05,4,binary:logistic,18.92543859649123,4,7.864,8.02666666667,7.152
gbtree,0.7,0.001,auc,-1.40062823168,0.0101395316086,-2.39941622842,0.8,0.05,4,binary:logistic,18.92543859649123,4,7.864,8.02666666667,7.152
gbtree,0.7,0.001,auc,-1.40062823168,0.0101395316086,-2.39941622842,1,0.05,4,binary:logistic,18.92543859649123,4,7.864,8.02666666667,7.152
gbtree,0.7,0.001,auc,-1.33608768285,-1.20514839393,-1.88836352959,0.2,0.1,4,binary:logistic,18.92543859649123,4,7.074,6.932,7.644
gbtree,0.7,0.001,auc,-1.33608768285,-1.20514839393,-1.88836352959,0.4,0.1,4,binary:logistic,18.92543859649123,4,7.074,6.932,7.644
gbtree,0.7,0.001,auc,-1.33608768285,-1.20514839393,-1.88836352959,0.6,0.1,4,binary:logistic,18.92543859649123,4,7.074,6.932,7.644
gbtree,0.7,0.001,auc,-1.33608768285,-1.20514839393,-1.88836352959,0.8,0.1,4,binary:logistic,18.92543859649123,4,7.074,6.932,7.644
gbtree,0.7,0.001,auc,-1.33608768285,-1.20514839393,-1.88836352959,1,0.1,4,binary:logistic,18.92543859649123,4,7.074,6.932,7.644
gbtree,0.7,0.01,auc,-1.40062823168,0.0101395316086,-2.39941622842,0.2,0.05,4,binary:logistic,18.92543859649123,4,7.864,8.02666666667,7.152
gbtree,0.7,0.01,auc,-1.40062823168,0.0101395316086,-2.39941622842,0.4,0.05,4,binary:logistic,18.92543859649123,4,7.864,8.02666666667,7.152
gbtree,0.7,0.01,auc,-1.40062823168,0.0101395316086,-2.39941622842,0.6,0.05,4,binary:logistic,18.92543859649123,4,7.864,8.02666666667,7.152
gbtree,0.7,0.01,auc,-1.40062823168,0.0101395316086,-2.39941622842,0.8,0.05,4,binary:logistic,18.92543859649123,4,7.864,8.02666666667,7.152
gbtree,0.7,0.01,auc,-1.40062823168,0.0101395316086,-2.39941622842,1,0.05,4,binary:logistic,18.92543859649123,4,7.864,8.02666666667,7.152
gbtree,0.7,0.01,auc,-1.33608768285,-1.20514839393,-1.88836352959,0.2,0.1,4,binary:logistic,18.92543859649123,4,7.074,6.932,7.644
gbtree,0.7,0.01,auc,-1.33608768285,-1.20514839393,-1.88836352959,0.4,0.1,4,binary:logistic,18.92543859649123,4,7.074,6.932,7.644
gbtree,0.7,0.01,auc,-1.33608768285,-1.20514839393,-1.88836352959,0.6,0.1,4,binary:logistic,18.92543859649123,4,7.074,6.932,7.644
gbtree,0.7,0.01,auc,-1.33608768285,-1.20514839393,-1.88836352959,0.8,0.1,4,binary:logistic,18.92543859649123,4,7.074,6.932,7.644
gbtree,0.7,0.01,auc,-1.33608768285,-1.20514839393,-1.88836352959,1,0.1,4,binary:logistic,18.92543859649123,4,7.074,6.932,7.644
gbtree,0.7,0.1,auc,-1.40062823168,0.0101395316086,-2.39941622842,0.2,0.05,4,binary:logistic,18.92543859649123,4,7.864,8.02666666667,7.152
gbtree,0.7,0.1,auc,-1.40062823168,0.0101395316086,-2.39941622842,0.4,0.05,4,binary:logistic,18.92543859649123,4,7.864,8.02666666667,7.152
gbtree,0.7,0.1,auc,-1.40062823168,0.0101395316086,-2.39941622842,0.6,0.05,4,binary:logistic,18.92543859649123,4,7.864,8.02666666667,7.152
gbtree,0.7,0.1,auc,-1.40062823168,0.0101395316086,-2.39941622842,0.8,0.05,4,binary:logistic,18.92543859649123,4,7.864,8.02666666667,7.152
gbtree,0.7,0.1,auc,-1.40062823168,0.0101395316086,-2.39941622842,1,0.05,4,binary:logistic,18.92543859649123,4,7.864,8.02666666667,7.152
gbtree,0.7,0.1,auc,-1.33608768285,-1.20514839393,-1.88836352959,0.2,0.1,4,binary:logistic,18.92543859649123,4,7.074,6.932,7.644
gbtree,0.7,0.1,auc,-1.33608768285,-1.20514839393,-1.88836352959,0.4,0.1,4,binary:logistic,18.92543859649123,4,7.074,6.932,7.644
gbtree,0.7,0.1,auc,-1.33608768285,-1.20514839393,-1.88836352959,0.6,0.1,4,binary:logistic,18.92543859649123,4,7.074,6.932,7.644
gbtree,0.7,0.1,auc,-1.33608768285,-1.20514839393,-1.88836352959,0.8,0.1,4,binary:logistic,18.92543859649123,4,7.074,6.932,7.644
gbtree,0.7,0.1,auc,-1.33608768285,-1.20514839393,-1.88836352959,1,0.1,4,binary:logistic,18.92543859649123,4,7.074,6.932,7.644
gbtree,0.7,0.001,auc,-0.627112074228,-0.254562926816,-1.91409633333,0.2,0.05,5,binary:logistic,18.92543859649123,4,8.424,7.87733333333,7.852
gbtree,0.7,0.001,auc,-0.627112074228,-0.254562926816,-1.91409633333,0.4,0.05,5,binary:logistic,18.92543859649123,4,8.424,7.87733333333,7.852
gbtree,0.7,0.001,auc,-0.627112074228,-0.254562926816,-1.91409633333,0.6,0.05,5,binary:logistic,18.92543859649123,4,8.424,7.87733333333,7.852
gbtree,0.7,0.001,auc,-0.627112074228,-0.254562926816,-1.91409633333,0.8,0.05,5,binary:logistic,18.92543859649123,4,8.424,7.87733333333,7.852
gbtree,0.7,0.001,auc,-0.627112074228,-0.254562926816,-1.91409633333,1,0.05,5,binary:logistic,18.92543859649123,4,8.424,7.87733333333,7.852
gbtree,0.7,0.001,auc,-1.23130147355,-1.42884565385,-2.40770415365,0.2,0.1,5,binary:logistic,18.92543859649123,4,7.114,6.694,7.202
gbtree,0.7,0.001,auc,-1.23130147355,-1.42884565385,-2.40770415365,0.4,0.1,5,binary:logistic,18.92543859649123,4,7.114,6.694,7.202
gbtree,0.7,0.001,auc,-1.23130147355,-1.42884565385,-2.40770415365,0.6,0.1,5,binary:logistic,18.92543859649123,4,7.114,6.694,7.202
gbtree,0.7,0.001,auc,-1.23130147355,-1.42884565385,-2.40770415365,0.8,0.1,5,binary:logistic,18.92543859649123,4,7.114,6.694,7.202
gbtree,0.7,0.001,auc,-1.23130147355,-1.42884565385,-2.40770415365,1,0.1,5,binary:logistic,18.92543859649123,4,7.114,6.694,7.202
gbtree,0.7,0.01,auc,-0.627112074228,-0.254562926816,-1.91409633333,0.2,0.05,5,binary:logistic,18.92543859649123,4,8.424,7.87733333333,7.852
gbtree,0.7,0.01,auc,-0.627112074228,-0.254562926816,-1.91409633333,0.4,0.05,5,binary:logistic,18.92543859649123,4,8.424,7.87733333333,7.852
gbtree,0.7,0.01,auc,-0.627112074228,-0.254562926816,-1.91409633333,0.6,0.05,5,binary:logistic,18.92543859649123,4,8.424,7.87733333333,7.852
gbtree,0.7,0.01,auc,-0.627112074228,-0.254562926816,-1.91409633333,0.8,0.05,5,binary:logistic,18.92543859649123,4,8.424,7.87733333333,7.852
gbtree,0.7,0.01,auc,-0.627112074228,-0.254562926816,-1.91409633333,1,0.05,5,binary:logistic,18.92543859649123,4,8.424,7.87733333333,7.852
gbtree,0.7,0.01,auc,-1.23130147355,-1.42884565385,-2.40770415365,0.2,0.1,5,binary:logistic,18.92543859649123,4,7.114,6.694,7.202
gbtree,0.7,0.01,auc,-1.23130147355,-1.42884565385,-2.40770415365,0.4,0.1,5,binary:logistic,18.92543859649123,4,7.114,6.694,7.202
gbtree,0.7,0.01,auc,-1.23130147355,-1.42884565385,-2.40770415365,0.6,0.1,5,binary:logistic,18.92543859649123,4,7.114,6.694,7.202
gbtree,0.7,0.01,auc,-1.23130147355,-1.42884565385,-2.40770415365,0.8,0.1,5,binary:logistic,18.92543859649123,4,7.114,6.694,7.202
gbtree,0.7,0.01,auc,-1.23130147355,-1.42884565385,-2.40770415365,1,0.1,5,binary:logistic,18.92543859649123,4,7.114,6.694,7.202
gbtree,0.7,0.1,auc,-0.627112074228,-0.254562926816,-1.91409633333,0.2,0.05,5,binary:logistic,18.92543859649123,4,8.424,7.87733333333,7.852
gbtree,0.7,0.1,auc,-0.627112074228,-0.254562926816,-1.91409633333,0.4,0.05,5,binary:logistic,18.92543859649123,4,8.424,7.87733333333,7.852
gbtree,0.7,0.1,auc,-0.627112074228,-0.254562926816,-1.91409633333,0.6,0.05,5,binary:logistic,18.92543859649123,4,8.424,7.87733333333,7.852
gbtree,0.7,0.1,auc,-0.627112074228,-0.254562926816,-1.91409633333,0.8,0.05,5,binary:logistic,18.92543859649123,4,8.424,7.87733333333,7.852
gbtree,0.7,0.1,auc,-0.627112074228,-0.254562926816,-1.91409633333,1,0.05,5,binary:logistic,18.92543859649123,4,8.424,7.87733333333,7.852
gbtree,0.7,0.1,auc,-1.23130147355,-1.42884565385,-2.40770415365,0.2,0.1,5,binary:logistic,18.92543859649123,4,7.114,6.694,7.202
gbtree,0.7,0.1,auc,-1.23130147355,-1.42884565385,-2.40770415365,0.4,0.1,5,binary:logistic,18.92543859649123,4,7.114,6.694,7.202
gbtree,0.7,0.1,auc,-1.23130147355,-1.42884565385,-2.40770415365,0.6,0.1,5,binary:logistic,18.92543859649123,4,7.114,6.694,7.202
gbtree,0.7,0.1,auc,-1.23130147355,-1.42884565385,-2.40770415365,0.8,0.1,5,binary:logistic,18.92543859649123,4,7.114,6.694,7.202
gbtree,0.7,0.1,auc,-1.23130147355,-1.42884565385,-2.40770415365,1,0.1,5,binary:logistic,18.92543859649123,4,7.114,6.694,7.202
gbtree,0.7,0.001,auc,1.16054835081,0.301275477738,0.0984976398487,0.2,0.05,6,binary:logistic,18.92543859649123,4,10.198,8.89466666667,10.614
gbtree,0.7,0.001,auc,1.16054835081,0.301275477738,0.0984976398487,0.4,0.05,6,binary:logistic,18.92543859649123,4,10.198,8.89466666667,10.614
gbtree,0.7,0.001,auc,1.16054835081,0.301275477738,0.0984976398487,0.6,0.05,6,binary:logistic,18.92543859649123,4,10.198,8.89466666667,10.614
gbtree,0.7,0.001,auc,1.16054835081,0.301275477738,0.0984976398487,0.8,0.05,6,binary:logistic,18.92543859649123,4,10.198,8.89466666667,10.614
gbtree,0.7,0.001,auc,1.16054835081,0.301275477738,0.0984976398487,1,0.05,6,binary:logistic,18.92543859649123,4,10.198,8.89466666667,10.614
gbtree,0.7,0.001,auc,-0.926767971016,-0.110422006898,-0.491893824344,0.2,0.1,6,binary:logistic,18.92543859649123,4,7.484,7.402,8.56
gbtree,0.7,0.001,auc,-0.926767971016,-0.110422006898,-0.491893824344,0.4,0.1,6,binary:logistic,18.92543859649123,4,7.484,7.402,8.56
gbtree,0.7,0.001,auc,-0.926767971016,-0.110422006898,-0.491893824344,0.6,0.1,6,binary:logistic,18.92543859649123,4,7.484,7.402,8.56
gbtree,0.7,0.001,auc,-0.926767971016,-0.110422006898,-0.491893824344,0.8,0.1,6,binary:logistic,18.92543859649123,4,7.484,7.402,8.56
gbtree,0.7,0.001,auc,-0.926767971016,-0.110422006898,-0.491893824344,1,0.1,6,binary:logistic,18.92543859649123,4,7.484,7.402,8.56
gbtree,0.7,0.01,auc,1.16054835081,0.301275477738,0.0984976398487,0.2,0.05,6,binary:logistic,18.92543859649123,4,10.198,8.89466666667,10.614
